longitude,latitude,year,county,url,siteID
-080.3433,0039.4853,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3433_Y0039.4853.png,02f65369-d816-55bd-93b8-969299935b7e
-080.3421,0039.4887,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3421_Y0039.4887.png,4846592f-4813-5450-8fd9-9a3c60214ad1
-080.3495,0039.4878,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3495_Y0039.4878.png,596c3e51-7bf1-5330-af5a-99e0c6a1c74f
-080.3518,0039.4856,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3518_Y0039.4856.png,f26ba4ea-2269-59da-a337-4517c75381ef
-080.3494,0039.4857,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.3494_Y0039.4857.png,eb0402b2-b72c-5129-b914-2e93dece9e91
-080.4727,0039.5764,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4727_Y0039.5764.png,4253f1a3-32ae-5cf2-8da1-02d94b6dbdf4
-080.4273,0039.5858,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4273_Y0039.5858.png,cfa3d0a9-a47b-523f-a190-da6903e6c63c
-080.4332,0039.6124,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4332_Y0039.6124.png,32ab2d62-d02a-53eb-bcc3-12d1cc1c4c94
-080.4317,0039.6124,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4317_Y0039.6124.png,47d10e19-0b34-5851-9b7c-2bb9469e699c
-080.4339,0039.6020,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4339_Y0039.6020.png,14384b79-4225-5ba3-bb41-2b66fe62d0bd
-080.4373,0039.6032,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4373_Y0039.6032.png,4f6488f0-fe4d-5e42-a2a8-2d20f4ebd1b2
-080.4340,0039.6030,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4340_Y0039.6030.png,2c23548d-17b9-56e1-b2b8-4d1f26fe8b3c
-080.4386,0039.6033,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4386_Y0039.6033.png,460ae5dc-8734-5707-9a82-86cf5c7e497a
-080.4363,0039.5931,2009,Marion,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marion/2009/2009_X-080.4363_Y0039.5931.png,f5093faf-fe17-5203-b065-02fc8e6b5c74
