longitude,latitude,year,county,url,siteID
-080.6431,0039.7139,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6431_Y0039.7139.png,d52a8ad4-ec01-5f91-9298-5f3525270cd2
-080.6541,0039.6912,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6541_Y0039.6912.png,9cc751ef-bee4-54d2-8f58-7052efaf5aa6
-080.8202,0039.6913,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.8202_Y0039.6913.png,ef1440be-0d22-5d3e-95fc-8ebdb4557aee
-080.7067,0039.6810,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7067_Y0039.6810.png,04e661e4-8eaa-5a79-a6d4-4549fded3844
-080.7071,0039.6970,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7071_Y0039.6970.png,9ce025c2-35de-504c-9c0e-067844cac388
-080.6848,0039.6947,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6848_Y0039.6947.png,8cfde8a2-17f8-5f5d-9d7d-a958067f38d7
-080.6854,0039.7050,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6854_Y0039.7050.png,c3a68261-52ea-5d58-82ed-510aeb67d507
-080.6065,0039.7180,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6065_Y0039.7180.png,7d0fdf98-e9aa-5677-9dc5-1ebe7960bb00
-080.6093,0039.7116,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6093_Y0039.7116.png,fa6af20d-f496-5c63-b66b-e66b27489919
-080.6279,0039.6994,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6279_Y0039.6994.png,36f60154-57d8-5562-9e7b-4fe3b82cc35a
-080.6516,0039.6948,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6516_Y0039.6948.png,7ed6bc2a-a949-58fc-9bb2-6fa673587b95
-080.8182,0039.6724,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.8182_Y0039.6724.png,a50fef5b-414b-56e8-9349-4719211cd63b
-080.6906,0039.4964,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6906_Y0039.4964.png,78665e45-a0a8-557b-8ac7-7f1f0e18bcbe
-080.5476,0039.6828,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5476_Y0039.6828.png,8ded77b1-2863-576f-8ac3-1b0959156c92
-080.5271,0039.6502,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5271_Y0039.6502.png,045ce824-5386-5131-91b5-353f3adab5a5
-080.5778,0039.6681,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5778_Y0039.6681.png,5b3a24e4-8e31-55ad-9b38-d55266be4db0
-080.5785,0039.6557,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5785_Y0039.6557.png,cb87af29-ced7-530d-926c-c0bd6d1ce698
-080.5562,0039.6470,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5562_Y0039.6470.png,87b66273-bae6-5577-a68a-34ccc5a645e8
-080.5244,0039.6374,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5244_Y0039.6374.png,4d7dd437-08b1-556e-bc68-528cee522ff6
-080.5294,0039.6458,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5294_Y0039.6458.png,5b8b88a1-f5e4-56ab-893b-b9d0b56cba0a
-080.5739,0039.6700,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5739_Y0039.6700.png,e0176b8b-7062-56f9-8faa-6d6a107033d5
-080.4357,0039.6788,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.4357_Y0039.6788.png,3ae04f0c-d9a7-5553-8c88-825a898ae3f1
-080.5464,0039.7181,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5464_Y0039.7181.png,7eb06a7f-f0b1-5c8e-bf58-f8ca5cf61c9c
-080.5503,0039.6705,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5503_Y0039.6705.png,d5fc9128-64bf-5f51-a0bf-ce6ba4b1834f
-080.5457,0039.6695,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5457_Y0039.6695.png,7f49d3ed-e521-5be0-8d07-1820e48c2973
-080.5780,0039.6936,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5780_Y0039.6936.png,023635d7-fbf0-5afb-b302-0804e82586d9
-080.5416,0039.6456,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5416_Y0039.6456.png,f887a630-1b27-59d3-a224-7810a114cbfc
-080.4167,0039.6806,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.4167_Y0039.6806.png,74134e4e-472c-5a95-bf1f-c632e1e840d8
-080.4154,0039.6808,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.4154_Y0039.6808.png,51c74e01-8f46-5062-982f-ec00e6d97281
-080.5223,0039.6367,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5223_Y0039.6367.png,8fd0daff-c55f-5efe-8a6b-661ef24ca660
-080.3945,0039.6505,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.3945_Y0039.6505.png,4613c41b-6f7d-5997-82ed-4b8c2ac9843f
-080.4045,0039.7028,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.4045_Y0039.7028.png,23b75ed9-7144-5d3a-b2c6-a8a2bc7ae21a
-080.4040,0039.7038,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.4040_Y0039.7038.png,7a3530c9-4988-565d-8187-b27bbc49a2e5
-080.6952,0039.5208,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6952_Y0039.5208.png,aae85624-c5d5-5e43-b0a7-9e08b2b105fb
-080.6921,0039.4728,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6921_Y0039.4728.png,f617441a-fe47-5291-a4b1-e33a7c0faa87
-080.6493,0039.6023,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6493_Y0039.6023.png,c01c526b-05d7-538e-8bb9-ffacf6cce61e
-080.6730,0039.5098,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6730_Y0039.5098.png,e4600240-33e0-53d5-ac3d-beedb65a6b15
-080.6265,0039.5653,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6265_Y0039.5653.png,748cf335-6516-5d53-b65c-4dc649d958ef
