longitude,latitude,year,county,url,siteID
-080.4450,0039.1410,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.4450_Y0039.1410.png,259f7708-28d3-5d26-8195-1fd3a4cee3ea
-080.3202,0039.2010,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3202_Y0039.2010.png,d4cba83f-092c-5126-8fe0-b2ffb915ff4a
-080.2963,0039.1448,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2963_Y0039.1448.png,64c4f2de-4a59-5cbf-aadd-f99270a3b561
-080.3014,0039.1469,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3014_Y0039.1469.png,aa4474d8-7767-50f7-95d5-ec61c70e26e6
-080.3380,0039.1541,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3380_Y0039.1541.png,863d6404-297f-549b-b2b7-f19f16205515
-080.3382,0039.1579,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3382_Y0039.1579.png,b391458d-a875-5bf7-a8b5-428c576fb69e
-080.3445,0039.1297,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3445_Y0039.1297.png,ee204064-051d-523b-a8ed-2f970f6bfd9e
-080.5472,0039.3274,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5472_Y0039.3274.png,2de361e1-99f7-5f8f-adcc-197a6e9a21d6
-080.5537,0039.3228,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5537_Y0039.3228.png,137e7a7a-b434-518b-8a56-13479bef8fb4
-080.5393,0039.3241,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5393_Y0039.3241.png,ce933189-0d6f-5d94-93fb-e6ca0da38e7d
-080.5415,0039.2465,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5415_Y0039.2465.png,35398cfc-9099-5a40-b996-19e355b17dc9
-080.5545,0039.2514,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5545_Y0039.2514.png,625edc37-c358-53b5-9b62-9b1387b00039
-080.5532,0039.2670,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5532_Y0039.2670.png,d2914ffc-7ea5-552a-8be8-c455cdc4475a
-080.5206,0039.3579,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5206_Y0039.3579.png,187ab089-28a6-59fb-ad36-d5f5ae1f65b0
