longitude,latitude,year,county,url,siteID
-080.5605,0039.7227,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5605_Y0039.7227.png,e164575b-bb17-5438-98e9-fd23d6830d0b
-080.5602,0039.7216,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5602_Y0039.7216.png,2216e4d3-a782-56f3-abc3-623b0c94b5cb
-080.5683,0039.8738,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5683_Y0039.8738.png,58d3e883-3aa1-565a-9e1d-1d2ae8c5cccc
-080.5235,0039.7965,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5235_Y0039.7965.png,b1f266a5-5aad-56fa-856c-ba0c9d9787e4
-080.5736,0039.9191,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5736_Y0039.9191.png,8a2e6d77-092a-5e7e-80fb-4e735ee0af83
-080.5411,0039.7315,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5411_Y0039.7315.png,d3d82f97-f160-519b-b797-e00d14709376
-080.5412,0039.7306,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5412_Y0039.7306.png,8130eead-d36f-5f06-86fc-42584f6a32cb
-080.5201,0039.7344,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5201_Y0039.7344.png,7e61a086-ed47-53dc-83e5-27958347b80a
-080.5527,0039.8640,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5527_Y0039.8640.png,876f5800-f53d-529d-b7a7-f06ffa500b9f
-080.5764,0039.7906,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5764_Y0039.7906.png,27c87390-b141-5830-96b4-23c89a671480
-080.5749,0039.9735,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5749_Y0039.9735.png,8e963ec9-8551-5eea-b5d8-2968c560c034
-080.5531,0039.8631,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5531_Y0039.8631.png,4a17948a-4d28-5674-8fbb-608a8971c70a
-080.5786,0039.9347,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5786_Y0039.9347.png,5d69f87d-4808-5742-950e-28a04b4e7a38
-080.5776,0039.9353,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5776_Y0039.9353.png,514b5c8e-2c74-5cf2-8ea9-9b42a8ef9acc
-080.5347,0039.8033,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5347_Y0039.8033.png,2677d906-802f-563d-b82f-de3bf00f728e
-080.5822,0039.9218,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5822_Y0039.9218.png,309bc97e-3050-5bc1-882f-4b782ceefcec
-080.5312,0039.8195,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5312_Y0039.8195.png,7d29f070-636c-5ca6-9069-c4df2015e288
-080.5295,0039.7712,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5295_Y0039.7712.png,60484109-d557-5f9e-a16c-60ac9092427b
-080.5810,0039.9228,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5810_Y0039.9228.png,d1c9daa3-5755-5b0f-831c-33ac97fb8b28
-080.5948,0039.9368,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5948_Y0039.9368.png,0d0305b0-5930-5af1-b3c1-2a7d7c6e6f1e
-080.5251,0039.7808,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5251_Y0039.7808.png,7524c2d8-5f93-5372-8008-918582e7a592
-080.5257,0039.7817,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5257_Y0039.7817.png,81fc0316-96a5-50cb-bded-39e44f30bd64
-080.5310,0039.7713,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5310_Y0039.7713.png,a39fbe9e-5282-589c-9d9e-51a9b84fbd73
-080.5220,0039.8128,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5220_Y0039.8128.png,df8f9bd0-01d1-5894-969f-13d7261630ba
-080.5508,0039.7914,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5508_Y0039.7914.png,27a0fbeb-921c-5915-aada-da48415d519b
-080.5385,0039.7714,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5385_Y0039.7714.png,c481cf0f-9d94-5a2b-95b0-9eb1127d3654
-080.5224,0039.8137,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5224_Y0039.8137.png,4bcada75-1a09-5deb-8e5f-b51ee51e9353
-080.5896,0039.8497,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5896_Y0039.8497.png,65ca3f91-07dc-5d76-90ae-78e3d473408e
-080.5503,0039.7905,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5503_Y0039.7905.png,59a54408-aa7a-5284-a2fc-25666d048207
-080.5892,0039.8591,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5892_Y0039.8591.png,baa4e58f-3c5a-5ae7-980e-ccaea0ffc93e
-080.5707,0039.7450,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5707_Y0039.7450.png,f65d51a8-eda2-564f-a45f-95016d994864
-080.5942,0039.7823,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5942_Y0039.7823.png,d730afcc-bd10-57a3-b214-346f32775950
-080.5933,0039.7830,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5933_Y0039.7830.png,149c414b-2256-5c58-9ac0-7e8ccaa41062
